account_id,account_type,created_at,initial_balance
ACC002840,individual,2024-02-12,2512.000232924959
ACC002841,company,2024-02-24,69981.20892886967
ACC002842,company,2024-01-02,39269.35541290579
ACC002843,shell,2024-03-06,11415.40145907675
ACC002844,individual,2024-02-07,3095.848724946531
ACC002845,individual,2024-04-28,19660.427688621174
ACC002846,company,2024-04-24,31687.626862240333
ACC002847,individual,2024-01-29,7281.885533622577
ACC002848,individual,2024-04-25,75527.90596513626
ACC002849,individual,2024-04-19,73719.26472703971
ACC002850,individual,2024-03-07,35168.846450119476
ACC002851,individual,2024-04-12,5581.34444436998
ACC002852,individual,2024-03-11,16948.32914529213
ACC002853,company,2024-02-05,45419.32187543974
ACC002854,individual,2024-01-29,42520.474068908225
ACC002855,individual,2024-04-28,10948.643668925546
ACC002856,individual,2024-02-06,12677.820167080477
ACC002857,individual,2024-04-22,10669.922039151752
ACC002858,individual,2024-04-09,16599.229966642142
ACC002859,individual,2024-03-27,13538.74365172401
ACC002860,company,2024-02-14,11283.19558730515
ACC002861,individual,2024-01-16,19194.562606909094
ACC002862,shell,2024-04-21,22925.189566704554
ACC002863,individual,2024-01-31,65319.952662361306
ACC002864,individual,2024-02-03,3709.779592852905
ACC002865,individual,2024-02-19,74552.83242635448
ACC002866,individual,2024-03-05,10432.531855628093
ACC002867,company,2024-03-22,141563.93413120834
ACC002868,individual,2024-03-02,43182.77786800811
ACC002869,individual,2024-04-13,38075.95123250495
ACC002870,company,2024-02-12,19850.517242632337
ACC002871,company,2024-02-25,173342.39687970257
ACC002872,company,2024-04-29,21362.555084827294
ACC002873,individual,2024-01-15,99877.27094888192
ACC002874,company,2024-02-17,12400.190478562794
ACC002875,individual,2024-02-18,45098.02135705073
ACC002876,individual,2024-03-21,146998.95769599674
ACC002877,individual,2024-02-13,9433.53795428127
ACC002878,individual,2024-01-10,35999.49424325754
ACC002879,individual,2024-01-20,10868.511956384127
ACC002880,individual,2024-03-10,33848.92694366697
ACC002881,company,2024-01-08,146383.99020852553
ACC002882,individual,2024-02-14,8660.960167060444
ACC002883,individual,2024-02-03,25745.31665611389
ACC002884,individual,2024-04-05,9561.775800595462
ACC002885,company,2024-02-20,19355.244330748923
ACC002886,individual,2024-04-27,40995.85945927918
ACC002887,individual,2024-04-15,16347.523705742273
ACC002888,company,2024-01-04,106288.67094411472
ACC002889,company,2024-04-17,35715.62803173877
ACC002890,individual,2024-04-23,5864.006796282481
ACC002891,individual,2024-02-08,30327.025811653977
ACC002892,company,2024-03-24,94951.15224246496
ACC002893,individual,2024-01-24,37888.92802240288
ACC002894,individual,2024-03-28,28588.53506562327
ACC002895,company,2024-02-24,16357.928690427452
ACC002896,individual,2024-01-26,19989.71717377907
ACC002897,individual,2024-01-25,22266.570328591075
ACC002898,individual,2024-02-05,1908.47691447246
ACC002899,individual,2024-03-11,35020.83776468299
ACC002900,individual,2024-03-14,59676.75401352714
ACC002901,company,2024-02-27,10426.128904682095
ACC002902,individual,2024-04-20,27791.44789051404
ACC002903,individual,2024-01-12,31370.134970980875
ACC002904,individual,2024-01-01,49528.18625423639
ACC002905,individual,2024-04-25,22300.032260826138
ACC002906,shell,2024-02-19,37783.8448934608
ACC002907,individual,2024-01-25,6893.984989927992
ACC002908,individual,2024-03-20,7988.383143246427
ACC002909,individual,2024-01-05,33899.210651748486
ACC002910,individual,2024-03-23,17507.870814024416
ACC002911,individual,2024-03-08,4533.679530345776
ACC002912,individual,2024-01-06,31178.898170014636
ACC002913,shell,2024-01-26,6156.403177362999
ACC002914,individual,2024-04-22,328604.6771262609
ACC002915,individual,2024-04-12,2499.566363355931
ACC002916,individual,2024-04-29,23217.886124189597
ACC002917,company,2024-02-24,7214.525086154882
ACC002918,individual,2024-02-08,55042.92194411856
ACC002919,individual,2024-01-09,14722.258263177193
ACC002920,individual,2024-02-14,60647.446288917265
ACC002921,individual,2024-04-25,47445.52137081594
ACC002922,company,2024-01-14,7572.267943806064
ACC002923,individual,2024-04-21,10643.111379385075
ACC002924,individual,2024-02-24,15607.08749248204
ACC002925,company,2024-01-09,20588.10117183693
ACC002926,company,2024-01-15,18097.810038648026
ACC002927,shell,2024-02-06,45620.425842294186
ACC002928,company,2024-02-19,27832.286165003206
ACC002929,individual,2024-04-26,11936.42559855072
ACC002930,individual,2024-03-24,8844.465827742599
ACC002931,individual,2024-03-12,9741.066701458081
ACC002932,individual,2024-04-05,30637.89828954616
ACC002933,individual,2024-04-20,18159.108649378435
ACC002934,individual,2024-01-21,176365.57635102497
ACC002935,individual,2024-02-26,22021.10640289465
ACC002936,company,2024-04-14,26601.69991849627
ACC002937,individual,2024-01-19,3637.179572791595
ACC002938,shell,2024-04-02,5778.737426916161
ACC002939,individual,2024-02-27,7176.7260735776745
ACC002940,individual,2024-04-04,12925.654544833882
ACC002941,individual,2024-04-27,5002.848743932932
ACC002942,individual,2024-01-06,6940.094602993709
ACC002943,individual,2024-01-04,42827.5693534558
ACC002944,company,2024-02-12,9322.047112730701
ACC002945,individual,2024-04-02,21141.376736251095
ACC002946,individual,2024-02-11,39820.62663768705
ACC002947,individual,2024-01-03,56761.862771349704
ACC002948,individual,2024-01-01,29511.170466539577
ACC002949,company,2024-04-17,31342.84309558652
ACC002950,company,2024-02-24,58528.96414436293
ACC002951,individual,2024-01-15,33331.75371614083
ACC002952,individual,2024-02-16,62033.22666406126
ACC002953,individual,2024-03-25,2582.743506654786
ACC002954,company,2024-02-15,20258.31182938695
ACC002955,individual,2024-02-27,23287.860101395505
ACC002956,individual,2024-04-04,19577.098838419635
ACC002957,company,2024-03-11,24914.381680430528
ACC002958,individual,2024-03-21,14642.2618807247
ACC002959,company,2024-04-29,48483.43729109476
ACC002960,individual,2024-03-23,12892.890392770974
ACC002961,individual,2024-02-08,17716.59434281882
ACC002962,individual,2024-01-03,93343.14045212163
ACC002963,shell,2024-01-30,81181.20539306858
ACC002964,company,2024-02-04,25787.22351201127
ACC002965,individual,2024-02-26,11650.586348594306
ACC002966,individual,2024-01-29,4297.234512877091
ACC002967,individual,2024-02-19,19315.23475079411
ACC002968,company,2024-03-02,36613.761200928326
ACC002969,individual,2024-02-21,10708.986616329848
ACC002970,individual,2024-04-27,22157.44303015321
ACC002971,individual,2024-01-14,15546.03645545411
ACC002972,company,2024-02-04,3935.5466686698064
ACC002973,individual,2024-01-28,24764.49415590996
ACC002974,individual,2024-02-27,34033.13223938276
ACC002975,individual,2024-01-30,25833.2934150709
ACC002976,company,2024-03-30,110469.83397174449
ACC002977,individual,2024-01-07,15964.661958146049
ACC002978,individual,2024-02-08,14745.359524192798
ACC002979,shell,2024-04-04,192232.37193413018
ACC002980,individual,2024-03-09,6318.625924913224
ACC002981,individual,2024-02-04,11851.143916032366
ACC002982,individual,2024-04-23,31602.23898522675
ACC002983,company,2024-04-20,67864.67660309501
ACC002984,individual,2024-02-21,56096.89391325872
ACC002985,shell,2024-01-14,7786.286321222012
ACC002986,individual,2024-03-03,112155.90831106996
ACC002987,individual,2024-02-05,35033.508463315906
ACC002988,individual,2024-03-31,9707.263948649928
ACC002989,company,2024-01-24,10559.693612235684
ACC002990,individual,2024-02-09,23660.1317747517
ACC002991,company,2024-01-29,189534.03923496974
ACC002992,individual,2024-02-22,27240.171537295013
ACC002993,individual,2024-04-18,187805.3847286666
ACC002994,individual,2024-01-22,53002.13024766515
ACC002995,company,2024-03-12,6233.5515886173835
ACC002996,individual,2024-01-15,89995.09197571679
ACC002997,individual,2024-04-22,8568.505405689642
ACC002998,individual,2024-03-09,11907.076531757173
ACC002999,company,2024-04-25,29020.36397640965
ACC003000,individual,2024-03-04,21408.96085797882
ACC003001,company,2024-01-04,53820.75410778451
ACC003002,individual,2024-03-15,36378.0893940988
ACC003003,individual,2024-01-18,19576.236950816423
ACC003004,individual,2024-02-11,120442.3091015592
ACC003005,company,2024-04-22,13704.25134531641
ACC003006,company,2024-01-30,8102.88426716114
ACC003007,individual,2024-01-15,35006.853161978644
ACC003008,individual,2024-03-10,21629.569605384237
ACC003009,individual,2024-02-24,28152.072710450662
ACC003010,individual,2024-02-22,46081.251228993286
ACC003011,individual,2024-01-16,18304.59079215733
ACC003012,individual,2024-04-20,141295.52481810245
ACC003013,individual,2024-04-13,28709.591077716523
ACC003014,individual,2024-03-13,14039.167331791468
ACC003015,individual,2024-04-16,39718.77373548672
ACC003016,individual,2024-02-03,20221.84508595119
ACC003017,individual,2024-01-27,24668.855587974664
ACC003018,individual,2024-01-13,7287.148315599896
ACC003019,company,2024-04-09,8161.68992203076
ACC003020,individual,2024-01-27,63677.74044413044
ACC003021,individual,2024-03-13,6410.179475179259
ACC003022,individual,2024-03-09,19489.356343434054
ACC003023,individual,2024-04-24,30511.246668399446
ACC003024,individual,2024-03-26,90492.84041502952
ACC003025,individual,2024-01-31,13612.208976932656
ACC003026,company,2024-01-03,47046.86233363378
ACC003027,individual,2024-01-30,19525.474018497796
ACC003028,individual,2024-01-21,2489.6068771699147
ACC003029,individual,2024-04-08,23065.096685083605
ACC003030,individual,2024-01-06,20600.950743866695
ACC003031,individual,2024-04-01,33695.570631028386
ACC003032,company,2024-02-01,11583.654308528414
ACC003033,individual,2024-02-11,12887.00962418827
ACC003034,individual,2024-04-10,73208.69361320444
ACC003035,individual,2024-03-02,15738.314014138563
ACC003036,individual,2024-03-29,3250.517936612008
ACC003037,shell,2024-02-01,35970.14070243354
ACC003038,individual,2024-04-08,52185.74209735504
ACC003039,individual,2024-03-26,51728.47166616175
ACC003040,individual,2024-03-28,11904.443995076905
ACC003041,shell,2024-02-08,22031.50915199572
ACC003042,individual,2024-03-04,37469.31424191639
ACC003043,individual,2024-04-27,57751.96655340352
ACC003044,individual,2024-01-30,36391.131533604996
ACC003045,individual,2024-03-03,47840.301270417105
ACC003046,individual,2024-04-23,10591.981270429944
ACC003047,individual,2024-04-05,2230.326214634003
ACC003048,individual,2024-01-31,63176.975516592334
ACC003049,individual,2024-03-27,8552.527424735406
ACC003050,individual,2024-02-09,18556.568201165624
ACC003051,individual,2024-02-02,49406.78034615921
ACC003052,individual,2024-03-03,22622.178431349144
ACC003053,individual,2024-01-25,44474.45203569623
ACC003054,individual,2024-02-05,256493.35069560795
ACC003055,shell,2024-01-24,38235.35419163001
ACC003056,individual,2024-04-04,10629.244840828811
ACC003057,individual,2024-02-27,5181.1718684796815
ACC003058,individual,2024-02-08,43333.442274007226
ACC003059,shell,2024-02-15,23896.972137358065
ACC003060,individual,2024-03-17,5547.153946505399
ACC003061,individual,2024-01-10,71615.75376346198
ACC003062,individual,2024-03-27,45440.0256969001
ACC003063,individual,2024-03-22,21772.74887857567
ACC003064,individual,2024-02-01,196183.65085347646
ACC003065,individual,2024-04-06,61277.62022208631
ACC003066,individual,2024-02-05,8179.252546217267
ACC003067,shell,2024-01-28,71156.15168134427
ACC003068,individual,2024-01-16,28422.08649227254
ACC003069,individual,2024-01-16,146284.49021198964
ACC003070,individual,2024-01-18,56555.851684855195
ACC003071,individual,2024-01-08,35749.9907797366
ACC003072,individual,2024-04-15,33771.68824280347
ACC003073,individual,2024-03-20,6711.0787298520645
ACC003074,individual,2024-04-28,13200.062873030553
ACC003075,company,2024-04-29,27128.840665137184
ACC003076,company,2024-03-15,5587.292878213887
ACC003077,individual,2024-03-10,35143.28862582509
ACC003078,individual,2024-01-01,10474.739982840469
ACC003079,company,2024-03-02,14865.824257501848
ACC003080,individual,2024-03-16,44833.03357484336
ACC003081,company,2024-02-07,12632.777117321732
ACC003082,individual,2024-04-01,35224.16382210135
ACC003083,individual,2024-02-14,25462.702819724887
ACC003084,individual,2024-02-27,7641.700304794312
ACC003085,individual,2024-03-21,53177.65880779567
ACC003086,individual,2024-01-01,55980.19420877353
ACC003087,individual,2024-02-01,59106.97391837481
ACC003088,individual,2024-01-08,148402.08126502114
ACC003089,individual,2024-04-27,14601.286184513367
ACC003090,individual,2024-02-09,3134.907057001675
ACC003091,shell,2024-02-25,11418.541041276208
ACC003092,individual,2024-03-03,57497.22733834542
ACC003093,company,2024-04-16,20305.15505808296
ACC003094,individual,2024-04-19,5405.797766680511
ACC003095,individual,2024-03-28,4091.1321651888998
ACC003096,shell,2024-03-14,91158.49845436208
ACC003097,individual,2024-04-20,40480.779363560425
ACC003098,individual,2024-04-12,13404.346168087277
ACC003099,individual,2024-04-12,144714.12604250532
ACC003100,individual,2024-03-14,311421.82461218
ACC003101,individual,2024-02-05,61997.237301988665
ACC003102,company,2024-03-29,46879.84967332766
ACC003103,individual,2024-04-23,37356.17852896428
ACC003104,individual,2024-02-26,51828.19663733351
ACC003105,individual,2024-03-14,156118.37409513706
ACC003106,individual,2024-03-23,8327.193125425434
ACC003107,individual,2024-04-19,15692.271197364835
ACC003108,individual,2024-02-14,20998.62983796749
ACC003109,individual,2024-03-19,39116.8455228138
ACC003110,individual,2024-03-20,105390.27715676079
ACC003111,individual,2024-01-02,33283.90725623858
ACC003112,individual,2024-04-02,41160.48069065246
ACC003113,individual,2024-03-08,43335.058319497
ACC003114,individual,2024-04-26,22540.87621674446
ACC003115,company,2024-02-19,14528.505728800837
ACC003116,individual,2024-01-29,23734.301636936903
ACC003117,individual,2024-04-04,11449.53024299277
ACC003118,individual,2024-03-21,11648.165451299354
ACC003119,individual,2024-01-10,31825.895922151114
ACC003120,individual,2024-01-27,13653.828718486182
ACC003121,individual,2024-04-26,139623.46817644255
ACC003122,individual,2024-04-14,25502.783050697482
ACC003123,individual,2024-01-15,85755.26561347177
ACC003124,individual,2024-02-29,6341.7219418824225
ACC003125,individual,2024-04-17,6538.822871349532
ACC003126,individual,2024-01-31,19710.982410289984
ACC003127,individual,2024-01-21,56205.32497450481
ACC003128,shell,2024-02-29,13493.213700893344
ACC003129,company,2024-02-27,19922.860824755564
ACC003130,company,2024-02-10,59869.67621685173
ACC003131,company,2024-02-15,14942.599807104378
ACC003132,company,2024-02-14,10326.63339943639
ACC003133,individual,2024-01-26,44729.67121556807
ACC003134,individual,2024-04-11,5978.7331657542945
ACC003135,individual,2024-02-20,15158.790257752778
ACC003136,individual,2024-02-05,24693.03108271761
ACC003137,individual,2024-02-21,37384.787097235596
ACC003138,individual,2024-03-21,50143.692946257856
ACC003139,individual,2024-02-20,58609.55139750153
ACC003140,individual,2024-01-03,16277.289639031305
ACC003141,company,2024-01-14,57383.56756243477
ACC003142,individual,2024-02-18,36539.50401836798
ACC003143,individual,2024-03-17,45306.5689679184
ACC003144,individual,2024-04-14,11686.830683210728
ACC003145,individual,2024-03-31,42834.88224073096
ACC003146,company,2024-01-01,18906.287266379117
ACC003147,individual,2024-02-26,23106.478856530044
ACC003148,company,2024-01-17,25981.54065497174
ACC003149,individual,2024-04-21,182259.20132944925
ACC003150,individual,2024-02-19,8823.23908376398
ACC003151,individual,2024-04-07,72353.30440906889
ACC003152,individual,2024-01-14,92076.26997246146
ACC003153,individual,2024-04-27,50291.37734191317
ACC003154,individual,2024-04-28,12894.409326523617
ACC003155,individual,2024-02-28,120151.12229541915
ACC003156,company,2024-03-21,15803.490422931643
ACC003157,individual,2024-01-03,43788.15676711158
ACC003158,company,2024-04-07,24857.490867165005
ACC003159,individual,2024-02-09,15227.37487660505
ACC003160,individual,2024-03-29,38051.054016091926
ACC003161,individual,2024-03-06,144265.52544613977
ACC003162,individual,2024-02-03,28462.57526942471
