account_id,in_degree,out_degree,pagerank,clustering,cycle_presence
ACC000322,7,6,4.2413711493808635e-05,0.0,1
ACC001471,8,10,3.86456506224482e-05,0.0,1
ACC002017,8,9,4.816614062216909e-05,0.007352941176470588,1
ACC002299,7,13,5.342982250699879e-05,0.0,1
ACC003978,12,9,6.88067751950053e-05,0.004761904761904762,1
ACC004014,11,9,5.357313235562651e-05,0.005263157894736842,1
ACC007208,14,14,0.0003729588616066468,0.005291005291005291,1
ACC009282,7,10,3.4890517280704226e-05,0.007352941176470588,1
ACC009803,10,4,7.121850971968045e-05,0.01098901098901099,1
ACC009883,13,6,4.319550630949124e-05,0.0,1
ACC000211,10,10,7.155720033592194e-05,0.0,1
ACC000427,16,7,7.666660543885839e-05,0.0,1
ACC001308,6,8,2.4756036070714376e-05,0.0,1
ACC001671,12,10,6.099732337688051e-05,0.0,1
ACC002078,19,9,0.00010825381799765298,0.0,1
ACC003427,6,10,5.1753456185439695e-05,0.0,1
ACC003880,10,8,6.507170342992932e-05,0.0,1
ACC004253,4,14,2.7200189881682776e-05,0.0,1
ACC005373,11,16,4.9619718887702764e-05,0.002849002849002849,1
ACC006455,10,9,3.4421126434179235e-05,0.005847953216374269,1
ACC000212,8,7,4.761611814012271e-05,0.01904761904761905,1
ACC002942,3,11,3.3862771544209884e-05,0.0,1
ACC005046,8,16,4.5481719158861064e-05,0.0,1
ACC005469,12,10,5.237257597856429e-05,0.0,1
ACC007930,10,9,4.297276335346527e-05,0.005847953216374269,1
ACC009412,9,13,5.241907753016714e-05,0.0,1
ACC006402,9,6,6.270870665680565e-05,0.0,1
ACC008109,10,9,4.3119660682776295e-05,0.0,1
ACC008407,10,5,9.79695331974007e-05,0.0,1
ACC000214,7,13,3.055330846313622e-05,0.005263157894736842,1
ACC001168,8,12,0.00026274688162701034,0.0,1
ACC003610,11,10,0.0006671148646365733,0.0,1
ACC004004,9,10,5.038535964829021e-05,0.0,1
ACC004174,7,15,4.922506691343831e-05,0.0,1
ACC005717,14,5,7.960901257575716e-05,0.0,1
ACC006501,10,5,5.1171657457253836e-05,0.0,1
ACC006604,9,10,6.328642982998789e-05,0.005847953216374269,1
ACC008172,10,17,6.344827996801988e-05,0.0,1
ACC008218,10,10,5.83461262633539e-05,0.0,1
ACC008264,9,10,5.332150457682378e-05,0.0,1
ACC008904,8,6,5.176283633022451e-05,0.0,1
ACC009299,14,12,8.547314770345122e-05,0.006153846153846154,1
ACC009328,15,3,5.423820576213066e-05,0.0,1
ACC000215,12,10,7.241464944471663e-05,0.0,1
ACC002480,10,9,5.47797689753548e-05,0.005847953216374269,1
ACC003079,12,6,0.00238047349676045,0.006535947712418301,1
ACC004569,9,15,0.00010223246934999021,0.0,1
ACC005536,3,11,6.822689048078384e-05,0.02197802197802198,1
ACC007117,12,10,6.0985967300065445e-05,0.0,1
ACC009215,11,8,6.645959837677819e-05,0.0,1
ACC009303,9,13,5.659960689574937e-05,0.0,1
ACC009975,12,15,4.617930964833418e-05,0.008547008547008548,1
ACC000216,8,9,6.252462576975574e-05,0.007352941176470588,1
ACC001696,11,7,7.159325770675797e-05,0.0,1
ACC002267,14,14,0.0002767005474601038,0.0,1
ACC002541,15,10,0.0001113357817350337,0.0033333333333333335,1
ACC002933,22,5,0.00014086944854231384,0.0,1
ACC006125,11,12,6.466171322861042e-05,0.019762845849802372,1
ACC009537,13,9,7.807784803527527e-05,0.0,1
ACC000217,10,12,4.17282060833172e-05,0.004329004329004329,1
ACC000997,16,6,9.323860819390965e-05,0.012987012987012988,1
ACC002010,11,5,6.186067770192361e-05,0.0,1
ACC003740,10,9,5.942546107450337e-05,0.0,1
ACC004844,8,5,5.681668492593647e-05,0.0,1
ACC005721,7,11,3.434899215836469e-05,0.0,1
ACC006975,5,12,3.021600365230492e-05,0.007352941176470588,1
ACC007598,13,16,0.00035045323713448466,0.0,1
ACC008783,14,12,6.641798664505053e-05,0.009230769230769232,1
ACC008886,6,9,3.060843087285556e-05,0.009523809523809525,1
ACC009589,11,13,5.93310787187732e-05,0.0,1
ACC009678,12,12,8.555778208756586e-05,0.014492753623188406,1
ACC000218,12,11,5.474401219352175e-05,0.0,1
ACC000795,11,9,0.00030345441062985205,0.0,1
ACC002531,11,10,7.119298942550495e-05,0.014285714285714285,1
ACC003027,11,7,7.025077751883176e-05,0.006535947712418301,1
ACC003055,14,6,7.757336406053915e-05,0.0,1
ACC003220,14,13,8.49996229783638e-05,0.002849002849002849,1
ACC003449,17,9,0.0001024614629850577,0.009230769230769232,1
ACC004122,10,8,4.1432971828967085e-05,0.013071895424836602,1
ACC005262,13,4,6.229258658248746e-05,0.0,1
ACC006048,14,12,6.933608504357646e-05,0.0,1
ACC006214,10,8,8.544010999564772e-05,0.0,1
ACC007021,10,16,5.180686982760627e-05,0.003076923076923077,1
ACC000219,14,8,6.949946255173794e-05,0.0,1
ACC004434,20,8,0.00014475388230765404,0.0,1
ACC004987,10,2,4.1803904780365294e-05,0.0,1
ACC006063,9,6,5.9987139899307e-05,0.009523809523809525,1
ACC008188,9,9,3.5936777680515995e-05,0.0,1
ACC001455,10,11,5.9462636019643305e-05,0.0,1
ACC002430,10,10,0.00023333801429999465,0.0,1
ACC002483,8,7,6.307203927312851e-05,0.0,1
ACC005311,7,9,4.8096407203626844e-05,0.0,1
ACC005921,8,10,3.051887547853575e-05,0.0,1
ACC005989,10,4,4.614505129394002e-05,0.01098901098901099,1
ACC006835,15,8,0.0005106471407596965,0.0,1
ACC006912,9,11,4.9941560749990524e-05,0.005263157894736842,1
ACC007058,13,8,6.0638310991664615e-05,0.004761904761904762,1
ACC007059,9,14,7.520656537156393e-05,0.0,1
ACC007694,6,11,4.867513760736587e-05,0.0,1
ACC008987,8,7,4.0830714529207165e-05,0.0,1
ACC009460,5,8,3.109256244131025e-05,0.01282051282051282,1
ACC002964,11,12,7.976563181108067e-05,0.0,1
ACC004582,13,9,6.375788612400475e-05,0.0,1
ACC008663,18,13,8.405539744490065e-05,0.0,1
ACC009456,15,5,0.00011644276415825186,0.005263157894736842,1
ACC001759,14,11,7.803919435535721e-05,0.0,1
ACC003502,13,5,6.529730997184558e-05,0.006535947712418301,1
ACC003525,12,12,6.70124777657244e-05,0.0036231884057971015,1
ACC004141,10,11,3.8920716467248966e-05,0.0,1
ACC005447,14,12,9.699524236721247e-05,0.003076923076923077,1
ACC008011,6,10,9.100273592876786e-05,0.0,1
ACC009124,14,10,0.0001416041184406067,0.007246376811594203,1
ACC009455,9,6,6.140586326097887e-05,0.01904761904761905,1
ACC000223,14,11,5.775809185969114e-05,0.0033333333333333335,1
ACC003199,14,12,6.824785965429392e-05,0.003076923076923077,1
ACC005806,10,12,6.956586812312501e-05,0.004329004329004329,1
ACC005883,11,8,5.3804910584705344e-05,0.0,1
ACC005887,13,11,9.379721464332176e-05,0.0,1
ACC006505,10,5,6.313181838663978e-05,0.0,1
ACC006736,11,10,4.7265222931600706e-05,0.0,1
ACC007335,9,12,7.07611834861907e-05,0.0,1
ACC008053,7,15,3.2616127811975787e-05,0.0,1
ACC008782,10,8,4.7879824772058396e-05,0.0,1
ACC009231,10,8,0.0001339321375695813,0.0,1
ACC000224,12,9,8.55424496359376e-05,0.0,1
ACC001877,11,13,0.00027896124627046673,0.0,1
ACC002696,11,13,7.408452462537783e-05,0.0,1
ACC005088,7,9,3.14010913450291e-05,0.0,1
ACC005648,9,10,6.0878760691610656e-05,0.0,1
ACC007348,14,5,0.00010143871206400998,0.0,1
ACC007541,4,14,3.429663767649971e-05,0.0,1
ACC008680,14,9,0.00011500720712022831,0.0,1
ACC009472,11,10,0.00029613307331023697,0.0,1
ACC000225,6,11,3.1945502775744255e-05,0.007352941176470588,1
ACC002498,10,6,7.102393563915783e-05,0.0,1
ACC004814,9,7,6.027355244459365e-05,0.0,1
ACC005048,8,9,4.5532279543188216e-05,0.0,1
ACC005225,10,10,4.5768153728455204e-05,0.005263157894736842,1
ACC005777,10,7,5.106814901233431e-05,0.007352941176470588,1
ACC007127,14,10,7.623620522966809e-05,0.0036231884057971015,1
ACC008035,8,7,7.497239689213239e-05,0.0,1
ACC008645,17,9,7.28248922568767e-05,0.006153846153846154,1
ACC000226,8,8,4.006378088583917e-05,0.008333333333333333,1
ACC000696,5,10,3.530922217031445e-05,0.0,1
ACC000969,10,11,4.991835597894857e-05,0.004761904761904762,1
ACC004054,6,13,4.9120562038749055e-05,0.0,1
ACC006284,11,6,4.8122182656112726e-05,0.022058823529411766,1
ACC006582,14,9,6.890852203269677e-05,0.003952569169960474,1
ACC007898,18,10,0.0003630393461743904,0.0,1
ACC008442,5,10,5.1934230197797864e-05,0.009523809523809525,1
ACC000393,5,9,2.1508820986484828e-05,0.0,1
ACC002931,11,9,0.0002190156776399541,0.0,1
ACC003095,11,7,0.0003445553146663926,0.0,1
ACC004300,17,13,0.0001322369291687787,0.0022988505747126436,1
ACC004631,8,9,6.602048668800833e-05,0.0,1
ACC007075,10,6,6.570770586786382e-05,0.0,1
ACC000228,9,4,4.283831258687407e-05,0.0,1
ACC001807,14,15,5.287862630301155e-05,0.0049261083743842365,1
ACC008856,6,12,0.00026874902317887775,0.0,1
ACC000229,11,12,0.0003326681131730232,0.003952569169960474,1
ACC000535,13,10,0.000299149290295866,0.0,1
ACC001961,12,12,6.931460629306615e-05,0.0036231884057971015,1
ACC003509,6,9,2.6466910590951905e-05,0.0,1
ACC004342,9,5,0.00012793377812632785,0.01098901098901099,1
ACC006721,10,4,6.787495553200212e-05,0.0,1
ACC007300,8,12,2.8870210489432107e-05,0.0,1
ACC008620,10,9,5.764233048615832e-05,0.0,1
ACC000230,11,9,5.3466756441265894e-05,0.0,1
ACC002240,15,11,7.419941195454537e-05,0.015384615384615385,1
ACC003262,11,8,4.631814015947581e-05,0.0,1
ACC005404,6,5,3.798194112766444e-05,0.0,1
ACC007631,9,9,9.262656412035518e-05,0.0,1
ACC007850,11,10,5.888195420016147e-05,0.0,1
ACC007932,11,9,0.0003512495907876117,0.0,1
ACC000231,17,13,7.563391761387582e-05,0.004597701149425287,1
ACC000370,17,6,0.00010239134541024205,0.003952569169960474,1
ACC003243,11,6,5.7437626541513006e-05,0.0,1
ACC003337,11,10,4.51948720798335e-05,0.009523809523809525,1
ACC003972,9,13,6.057377887250022e-05,0.0,1
ACC005865,15,10,0.00011986726474753852,0.0,1
ACC007643,8,12,0.0003064577159471325,0.0,1
ACC009246,10,12,4.096495041246979e-05,0.004329004329004329,1
ACC009783,6,8,2.8304706728177664e-05,0.0,1
ACC009962,3,10,3.7826944764734686e-05,0.0,1
ACC000232,7,13,3.10024151032019e-05,0.005263157894736842,1
ACC003003,15,13,6.314967674162002e-05,0.0,1
ACC003576,14,7,8.631970968838469e-05,0.0,1
ACC003723,5,10,0.00011439097907933347,0.0,1
ACC004217,10,9,9.23862532266129e-05,0.0,1
ACC006350,6,12,4.049280346629109e-05,0.006535947712418301,1
ACC006574,15,15,0.0001049737530677208,0.0022988505747126436,1
ACC007502,11,13,6.271051854158966e-05,0.0,1
ACC007723,12,6,5.44214749768658e-05,0.0,1
ACC008045,8,9,3.5684891295627465e-05,0.0,1
ACC008413,8,17,4.66083562417518e-05,0.0033333333333333335,1
ACC009292,10,6,0.00011157505001911509,0.0,1
ACC009388,7,13,4.404157906538005e-05,0.0,1
ACC000233,5,10,3.0671695840954564e-05,0.0,1
ACC001146,8,13,0.00015906066092822858,0.004761904761904762,1
ACC003005,12,13,7.08498403523546e-05,0.0033333333333333335,1
ACC005087,5,4,6.442548793373945e-05,0.0,1
ACC005606,14,10,9.267644649364737e-05,0.0,1
ACC006488,8,14,7.305609347729004e-05,0.0,1
ACC007536,9,9,7.179844441456516e-05,0.0,1
ACC008008,9,11,8.303668335046658e-05,0.0,1
ACC009800,8,7,7.339190009443058e-05,0.0,1
ACC000364,14,11,0.0003748429649731727,0.0,1
ACC001740,11,7,7.950966204631085e-05,0.0,1
ACC001810,7,9,5.222997350113249e-05,0.0,1
ACC002342,15,11,8.448101446784735e-05,0.0,1
ACC004241,5,17,2.7453180917201528e-05,0.004329004329004329,1
ACC007092,8,7,0.00012571708808229806,0.0,1
ACC007098,9,9,5.469836951399488e-05,0.0,1
ACC000235,3,10,2.0132749322395565e-05,0.0,1
ACC000670,7,11,6.0037620937744264e-05,0.0,1
ACC001642,11,10,6.97942226654737e-05,0.004761904761904762,1
ACC003851,11,7,3.895091803593638e-05,0.0,1
ACC004644,10,11,0.0003505130741414091,0.004761904761904762,1
ACC005542,13,15,8.977884811892929e-05,0.0,1
ACC005804,8,10,0.0002540792693014772,0.0,1
ACC000236,8,5,3.487897054594279e-05,0.0,1
ACC004315,21,10,9.283769531228878e-05,0.004301075268817204,1
ACC007861,12,15,0.00028621422907851253,0.002849002849002849,1
ACC002417,15,10,7.240276477082761e-05,0.0,1
ACC002686,7,7,5.914052235757942e-05,0.0,1
ACC004711,12,12,0.00012663446866992522,0.007246376811594203,1
ACC007014,10,12,0.0001668372334183833,0.0,1
ACC008624,13,5,7.645283160562936e-05,0.0,1
ACC000238,9,19,0.00032118686972166773,0.005291005291005291,1
ACC001318,10,16,2.7919104474729156e-05,0.0,1
ACC001431,12,8,6.129983748280169e-05,0.0,1
ACC002276,11,15,0.0006491657928993716,0.003076923076923077,1
ACC002573,11,16,4.074391819225219e-05,0.002849002849002849,1
ACC002725,15,12,0.0002875537589609452,0.002849002849002849,1
ACC003142,15,6,0.00018789337456729454,0.0,1
ACC003151,10,12,6.590262821438056e-05,0.0,1
ACC003519,15,11,6.46718443461978e-05,0.0,1
ACC004206,10,12,7.80099808072071e-05,0.004329004329004329,1
ACC004462,10,9,7.053645258781662e-05,0.005847953216374269,1
ACC005523,9,8,0.0003198431190415142,0.0,1
ACC006309,7,11,4.480956328938517e-05,0.006535947712418301,1
ACC006704,15,10,0.00012540263936277007,0.0,1
ACC008954,8,7,8.088366691884039e-05,0.0,1
ACC009591,14,12,9.982542035458964e-05,0.006153846153846154,1
ACC009717,10,12,3.352187481516089e-05,0.008658008658008658,1
ACC000248,11,9,0.0001035658466091912,0.0,1
ACC003071,9,7,4.3132377579692935e-05,0.008333333333333333,1
ACC004012,10,8,7.766975805056078e-05,0.0,1
ACC004966,10,11,8.950118078859427e-05,0.0,1
ACC006128,10,13,5.944449044992449e-05,0.003952569169960474,1
ACC000240,9,6,4.1615066273555126e-05,0.0,1
ACC004158,13,6,6.0849759926492616e-05,0.005847953216374269,1
ACC006153,14,12,9.528995664902524e-05,0.0,1
ACC007816,10,6,5.9904929369914286e-05,0.0,1
ACC008203,10,16,4.7306278575998035e-05,0.003076923076923077,1
ACC009737,13,10,0.00012618139691484808,0.0,1
ACC009378,11,15,0.0002484374625737945,0.003076923076923077,1
ACC000773,8,7,4.728714265212133e-05,0.0,1
ACC001132,14,9,5.5160125389743273e-05,0.0,1
ACC003753,11,8,7.7101744322361e-05,0.0,1
ACC006800,12,11,0.00036753514157303134,0.0,1
ACC007538,13,6,0.00010474883187774992,0.0,1
ACC008665,12,13,0.00010925874049174818,0.006666666666666667,1
ACC009281,9,17,3.326271114339333e-05,0.0,1
ACC000243,10,8,6.884207511873978e-05,0.0,1
ACC001765,12,15,0.00014116785217545413,0.0,1
ACC002333,12,8,7.557806486617791e-05,0.0,1
ACC003167,9,11,4.5828462101474086e-05,0.0,1
ACC003416,10,10,5.666022982039195e-05,0.0,1
ACC005295,7,10,5.31964076645259e-05,0.0,1
ACC005963,10,14,4.356182676555805e-05,0.0036231884057971015,1
ACC009801,9,13,0.00028710273302206673,0.004329004329004329,1
ACC000244,15,10,9.246911643501483e-05,0.0,1
ACC001658,9,12,7.021400672692852e-05,0.0,1
ACC002252,11,9,5.786513894763507e-05,0.0,1
ACC003508,9,14,4.5549319170585205e-05,0.0,1
ACC004094,11,12,6.503410608236063e-05,0.003952569169960474,1
ACC005479,7,8,5.856657317165343e-05,0.0,1
ACC009917,11,13,3.797767976546586e-05,0.0,1
ACC002698,7,11,6.848599007105137e-05,0.006535947712418301,1
ACC005767,10,7,5.613500513966806e-05,0.007352941176470588,1
ACC009188,10,16,5.485005848587635e-05,0.0,1
ACC009771,12,10,6.783327982096646e-05,0.0,1
ACC000246,10,13,5.944515487648891e-05,0.007905138339920948,1
ACC000460,16,12,8.68597047333768e-05,0.005291005291005291,1
ACC001392,12,11,5.7421083543833016e-05,0.003952569169960474,1
ACC001454,14,9,5.699459475758103e-05,0.0,1
ACC002954,10,7,5.101901753360081e-05,0.0,1
ACC003536,11,10,0.00011319176777609579,0.0,1
ACC005370,9,8,4.185057111940124e-05,0.0,1
ACC006529,12,8,7.06819919303486e-05,0.0,1
ACC007616,12,8,5.445908898143413e-05,0.0,1
ACC008466,6,11,4.3259199692974715e-05,0.0,1
ACC000247,7,7,2.671793321793977e-05,0.0,1
ACC000471,8,9,5.219306961758527e-05,0.007352941176470588,1
ACC002046,8,15,5.0640323274243905e-05,0.0,1
ACC003524,13,20,6.836277176511414e-05,0.001893939393939394,1
ACC004675,8,8,4.604829518877571e-05,0.0,1
ACC008477,5,7,3.6789912560346316e-05,0.0,1
ACC001654,12,12,6.020303268143448e-05,0.0036231884057971015,1
ACC003197,14,9,9.490241145253881e-05,0.0,1
ACC003434,8,10,3.8926185389814556e-05,0.0,1
ACC005852,6,10,4.229044580981628e-05,0.0,1
ACC007282,12,7,0.0001095022268600159,0.0,1
ACC009581,12,11,7.923151041635099e-05,0.0,1
ACC000249,13,10,9.682870637070923e-05,0.0,1
ACC001232,10,15,9.003787803662528e-05,0.0,1
ACC002716,10,7,4.0239310140383304e-05,0.0,1
ACC002863,13,12,7.069953331213312e-05,0.0033333333333333335,1
ACC003977,15,10,0.0001006843111192961,0.0,1
ACC006944,10,13,0.00023758907965083068,0.0,1
ACC007454,7,7,0.0001740781721524225,0.0,1
ACC009172,10,5,8.065011538456568e-05,0.0,1
ACC000250,9,5,8.148220598692728e-05,0.0,1
ACC003115,6,8,4.9147206373392105e-05,0.0,1
ACC003879,13,6,0.00012853893484720305,0.0,1
ACC004618,15,12,9.399665721353804e-05,0.0,1
ACC005618,9,3,5.5075745678061355e-05,0.0,1
ACC000251,11,9,6.545166092959531e-05,0.0,1
ACC003686,5,9,3.211698570302048e-05,0.0,1
ACC006599,11,10,0.0001681491695216058,0.0,1
ACC008197,7,11,5.6724775213292994e-05,0.0,1
ACC008718,10,13,5.034054274441434e-05,0.0,1
ACC000252,6,13,6.009168434914135e-05,0.0,1
ACC000419,14,9,6.391883102158182e-05,0.0,1
ACC000776,16,11,0.00011445819834086658,0.002849002849002849,1
ACC001066,14,9,8.319035979743753e-05,0.0,1
ACC002016,9,12,0.00033141946323282103,0.0,1
ACC003511,15,5,6.619109344814154e-05,0.0,1
ACC003898,10,9,7.03707598263884e-05,0.0,1
ACC004935,10,8,9.199295398982596e-05,0.0,1
ACC005031,9,9,4.950564224669564e-05,0.006535947712418301,1
ACC007055,10,16,5.2373480946527485e-05,0.0,1
ACC007617,11,12,0.00025688364784055514,0.003952569169960474,1
ACC007992,13,7,4.656770673780985e-05,0.005263157894736842,1
ACC000253,10,12,5.276162780576411e-05,0.004329004329004329,1
ACC001135,5,11,3.14160953179272e-05,0.008333333333333333,1
ACC001313,11,11,0.00017081865679890966,0.0,1
ACC002055,13,13,0.00010574997826237385,0.0,1
ACC004524,8,9,3.643828099056777e-05,0.0,1
ACC005049,15,9,0.0002360814065855443,0.0036231884057971015,1
ACC005340,15,13,0.00012846208597421703,0.005291005291005291,1
ACC009438,12,10,8.917822289385256e-05,0.0,1
ACC000254,12,8,6.45922904791852e-05,0.005263157894736842,1
ACC001426,7,13,4.2647851512194516e-05,0.005263157894736842,1
ACC002364,13,11,0.0003057553885926851,0.0036231884057971015,1
ACC004579,11,4,5.05048639315938e-05,0.0,1
ACC005100,12,7,0.0001102800568091204,0.0,1
ACC006380,10,12,5.610883212186603e-05,0.0,1
ACC008297,15,14,8.445093489500328e-05,0.0,1
ACC000255,14,12,0.00012541885106669625,0.003076923076923077,1
ACC003241,5,7,3.572368575780115e-05,0.0,1
ACC003391,10,11,9.759334161868969e-05,0.004761904761904762,1
ACC005980,7,10,6.374984574111176e-05,0.0,1
ACC006737,11,10,9.338045567146516e-05,0.004761904761904762,1
ACC007070,10,8,5.694924988391532e-05,0.0,1
ACC008601,10,14,5.5298828432354215e-05,0.0,1
ACC009078,11,12,5.9769271349959656e-05,0.0,1
ACC009585,13,9,5.306364156048685e-05,0.0,1
ACC000256,14,8,8.411612738180217e-05,0.004329004329004329,1
ACC001400,10,11,8.902631784415735e-05,0.0,1
ACC004929,18,11,8.562513720975042e-05,0.0049261083743842365,1
ACC006536,13,13,5.353935182955944e-05,0.003076923076923077,1
ACC007115,13,9,8.562436832417561e-05,0.0,1
ACC000257,14,8,5.0356348094551404e-05,0.0,1
ACC000444,7,7,8.133582932645894e-05,0.0,1
ACC001870,13,14,8.069609786016035e-05,0.0,1
ACC002399,11,11,7.800995487171924e-05,0.0,1
ACC005448,8,5,5.252378039483925e-05,0.0,1
ACC008792,5,13,7.615246142352408e-05,0.013071895424836602,1
ACC009933,11,9,8.970305665940435e-05,0.005263157894736842,1
ACC009941,9,12,4.7854132420281466e-05,0.0,1
ACC001951,12,11,0.0004652867586135197,0.003952569169960474,1
ACC002040,9,11,7.766885179604885e-05,0.0,1
ACC002154,13,13,7.395949658120324e-05,0.0,1
ACC003292,10,12,8.676397899106962e-05,0.004329004329004329,1
ACC004586,10,11,7.490056817662964e-05,0.0,1
ACC004891,14,8,7.076918030411674e-05,0.0,1
ACC005494,15,11,9.696916624182965e-05,0.0,1
ACC006881,14,8,8.487547770935276e-05,0.0,1
ACC008924,17,7,9.27523563987445e-05,0.0,1
ACC009111,9,12,4.852938085477674e-05,0.0,1
ACC000777,7,5,4.23353824848759e-05,0.0,1
ACC000855,18,12,8.530537101112773e-05,0.0022988505747126436,1
ACC001781,20,10,8.660855235453237e-05,0.0,1
ACC003559,5,10,3.672424230565645e-05,0.009523809523809525,1
ACC004365,6,8,2.31234421460938e-05,0.01098901098901099,1
ACC005583,10,6,0.0002666094657719979,0.0,1
ACC007667,7,11,3.428434638455831e-05,0.006535947712418301,1
ACC007754,10,8,8.23411785635285e-05,0.0,1
ACC000260,10,4,6.384209548879109e-05,0.0,1
ACC001713,11,8,7.254661457186994e-05,0.0,1
ACC003322,10,8,6.676797044871709e-05,0.0,1
ACC000261,8,6,6.792076757588553e-05,0.0,1
ACC001042,13,10,5.69313672634044e-05,0.0,1
ACC001972,13,10,0.00011427197753613867,0.003952569169960474,1
ACC000262,12,10,0.0002784314952879418,0.004329004329004329,1
ACC002147,12,13,7.304799766071776e-05,0.0,1
ACC002281,14,11,4.965645185187776e-05,0.006666666666666667,1
ACC002456,8,9,5.550139813794714e-05,0.0,1
ACC002895,10,7,3.9916251247555396e-05,0.0,1
ACC002953,11,12,9.289880639583728e-05,0.011857707509881422,1
ACC003907,14,11,8.308858767707276e-05,0.006666666666666667,1
ACC006908,13,8,0.00029109149115705345,0.004761904761904762,1
ACC009196,16,6,8.451119176764737e-05,0.0,1
ACC009346,9,5,4.15984698354578e-05,0.0,1
ACC000263,7,10,2.822296052296603e-05,0.0,1
ACC000453,8,10,6.606265036172212e-05,0.0,1
ACC001105,6,12,7.325997369443848e-05,0.0,1
ACC001709,10,11,3.507367257543713e-05,0.0,1
ACC002601,11,15,9.411112730736615e-05,0.0,1
ACC003370,12,7,6.195269721928504e-05,0.005847953216374269,1
ACC003408,10,11,6.606513566206311e-05,0.0,1
ACC004104,14,8,5.937100358466159e-05,0.004329004329004329,1
ACC000264,11,10,7.760263800859842e-05,0.0,1
ACC003388,6,8,4.302040574075704e-05,0.0,1
ACC004581,16,15,8.5689613141985e-05,0.0,1
ACC005383,5,14,2.695958560180856e-05,0.0,1
ACC006888,15,12,0.00010002111167609645,0.002849002849002849,1
ACC007570,12,13,5.338135306547742e-05,0.0,1
ACC008028,14,11,4.762297572142562e-05,0.006666666666666667,1
ACC008993,10,10,5.771052529458074e-05,0.0,1
ACC000265,8,5,3.799062849641233e-05,0.0,1
ACC004196,8,7,5.495925215864498e-05,0.0,1
ACC007227,9,8,2.723182484823232e-05,0.0,1
ACC007903,7,14,5.446043106815246e-05,0.004761904761904762,1
